"city_id","year","country_id","transport_co2","total_co2","cp_active","lez_active","cp_impl_year","lez_impl_year","cp_announce_year","lez_announce_year","population","pop_density","gdp_pc","unemployment","education_share","public_transit_score","road_km_pc","tourism_intensity","logistics_activity","pm25","political_green","fiscal_capacity","electoral_competitiveness","ngo_environment_index","national_climate_pact","electricity_price","fuel_price","temp_anomaly","precip","heating_degree_days","renewable_electricity_share","fleet_diesel_share","fleet_petrol_share","fleet_electric_share","industry_manufacturing","industry_services","industry_logistics","industry_public","area_km2","elevation","coastal","latitude_zone","museum_visitors_pc","library_count","streetlight_density","fountain_count","bench_count_pc","flagpole_count","sister_city_count"
"city_011",2015,"country_02",633.1,2596.1,0,0,0,0,0,0,267993,348.1,47154,6.42,34.6,44.4,4.12,3.69,98.3,19.3,0.4375,0.5913,0.5988,66.2,0,134.1,1.43,0.7,829,3393,38.24,0.3596,0.6092,0.0312,0.1246,0.2804,0.3549,0.2401,769.8,138,0,2,3.17,2,47.7,6,6.5,1,3
"city_011",2016,"country_02",563.7,2547.3,0,0,0,0,0,0,270199,351,47778,6.39,35.84,45.6,4.42,3.77,91.7,21.13,0.4251,0.5581,0.6023,71.4,1,136.5,1.427,0.41,864,3336,40.42,0.3767,0.5948,0.0285,0.1261,0.2797,0.3529,0.2412,769.8,138,0,2,3.3,2,46.7,7,6.66,1,3
"city_011",2017,"country_02",594.2,2571.3,0,0,0,0,0,0,271429,352.6,48117,6.45,35.74,47,4.46,3.74,101.4,22.42,0.4435,0.5262,0.6401,68.5,1,142.9,1.41,0.23,795,3341,37.94,0.3613,0.6123,0.0264,0.1265,0.2772,0.3554,0.2409,769.8,138,0,2,3.17,2,48.8,9,6.66,1,3
"city_011",2018,"country_02",590.3,2578.4,0,0,0,0,0,0,273841,355.7,47067,6.17,36.26,47.6,4.4,3.49,103.1,22.3,0.4239,0.5048,0.6103,65,1,138.5,1.434,-0.29,767,3315,39.84,0.3654,0.5944,0.0402,0.1263,0.2769,0.3579,0.2389,769.8,138,0,2,3.36,2,50.8,9,6.97,1,3
"city_011",2019,"country_02",574.2,2482.7,0,0,0,0,0,0,276103,358.7,47668,6.35,36.7,50,4.46,3.26,102.8,22.42,0.4527,0.4997,0.5528,64.8,1,142.2,1.426,-0.16,746,3334,41.04,0.352,0.5994,0.0486,0.1275,0.2763,0.3566,0.2396,769.8,138,0,2,3.32,2,50.3,9,7.03,1,3
"city_011",2020,"country_02",548,2495.8,0,0,0,0,0,0,277666,360.7,49223,6.32,37.48,49.6,4.65,3.33,101.8,22.37,0.4428,0.5316,0.5252,62.6,1,150,1.426,0.22,720,3265,42.35,0.3404,0.5966,0.063,0.1277,0.279,0.3545,0.2388,769.8,138,0,2,3.48,2,51.1,9,6.82,1,3
"city_011",2021,"country_02",566.1,2508.6,0,0,0,0,0,0,279816,363.5,49563,6.53,37.55,50.1,4.84,3.24,103.9,22.96,0.4326,0.4988,0.4536,66.8,1,147.8,1.449,0.81,726,3215,41.71,0.3365,0.5899,0.0735,0.1276,0.279,0.3541,0.2393,769.8,138,0,2,3.63,2,51.2,9,6.89,1,3
"city_011",2022,"country_02",585.8,2551.8,0,0,0,0,0,0,280880,364.9,50215,6.17,37.39,47,4.94,3.23,100.4,22.54,0.4491,0.5246,0.4325,60.1,1,226.2,1.489,0.55,791,3257,43.99,0.3277,0.5862,0.0861,0.1214,0.2838,0.3544,0.2404,769.8,138,0,2,3.47,2,51.6,9,6.82,1,3
"city_011",2023,"country_02",539,2760.5,0,0,0,0,0,0,282340,366.8,50849,7.07,37.3,46.3,4.63,3.03,99.4,20.38,0.4389,0.5316,0.3969,51.3,1,225.4,1.495,0.75,789,3277,43.9,0.314,0.5882,0.0978,0.1189,0.2832,0.3558,0.2422,769.8,138,0,2,3.23,2,51,9,6.46,1,3
"city_011",2024,"country_02",540.3,2658.2,0,0,0,0,0,0,282608,367.1,51446,7.1,36.91,47.2,4.67,3.19,95.1,21.55,0.4521,0.4947,0.4139,54.5,1,208.2,1.522,0.8,767,3221,43.55,0.3056,0.5837,0.1107,0.1163,0.2823,0.3582,0.2432,769.8,138,0,2,3.38,1,52.1,9,6.4,1,3
"city_012",2008,"country_02",2834.8,17652.3,0,0,2014,0,2014,0,1138548,5015.6,36358,6.84,46.08,55.2,3.56,1.09,93.8,24.22,0.3047,0.5119,0.8408,58.7,0,118.7,1.426,-0.3,567,2647,27.65,0.3495,0.6205,0.03,0.2625,0.6319,0.0273,0.0783,227,173,0,1,1.98,2,56.8,7,10.75,1,6
"city_012",2009,"country_02",2992.5,17144.8,0,0,2014,0,2014,0,1143398,5037,36189,6.47,44.12,55,3.67,1.12,102.8,26.15,0.2988,0.5156,0.7264,63.3,0,121.6,1.418,-0.26,596,2730,29.05,0.3688,0.6049,0.0263,0.264,0.6285,0.0298,0.0777,227,173,0,1,2.09,2,55.5,7,10.92,1,6
"city_012",2010,"country_02",3095.3,17714.5,0,0,2014,0,2014,0,1146917,5052.5,37103,6.4,43.74,55.3,3.75,1.42,106,25.76,0.3085,0.5721,0.6044,68.4,0,124.4,1.42,-0.18,588,2759,27.92,0.3464,0.6294,0.0243,0.2643,0.6281,0.0301,0.0775,227,173,0,1,2.23,2,56.4,7,11.04,1,7
"city_012",2011,"country_02",3259.4,17662.1,0,0,2014,0,2014,0,1147649,5055.7,37860,6.1,41.77,55.1,4.01,1.49,103.7,24.61,0.3161,0.5994,0.6019,74.1,0,127.6,1.432,-0.63,641,2845,28.62,0.3371,0.6353,0.0276,0.2607,0.6309,0.0299,0.0785,227,173,0,1,2.24,2,57,7,10.76,1,7
"city_012",2012,"country_02",3178,16504.7,0,0,2014,0,2014,0,1152364,5076.5,37567,6.51,41.17,53.1,4.1,2,99.5,24.89,0.3151,0.5508,0.6008,59.8,0,127.9,1.446,-0.51,554,2821,29.72,0.3416,0.6285,0.03,0.2619,0.6301,0.0313,0.0767,227,173,0,1,2.06,2,57.4,7,10.68,1,7
"city_012",2013,"country_02",3167.8,16762.3,0,0,2014,0,2014,0,1163319,5124.8,39462,6.58,41.54,54,4.61,2.11,109,26.09,0.2888,0.5077,0.6095,54,0,127.2,1.444,-0.52,503,2778,30.85,0.3344,0.6347,0.0308,0.2636,0.6318,0.0306,0.074,227,173,0,1,2.07,2,57,7,11,1,7
"city_012",2014,"country_02",2940.5,17300.7,1,0,2014,0,2014,0,1170739,5157.4,40188,6.58,40.02,52.9,4.51,2.4,114,24.28,0.2742,0.465,0.6284,46,0,138,1.431,-0.41,566,2782,29.23,0.3405,0.627,0.0325,0.2629,0.6316,0.0307,0.0749,227,173,0,1,2.19,2,57.1,7,10.86,1,7
"city_012",2015,"country_02",2798.7,16711.7,1,0,2014,0,2014,0,1171401,5160.4,40460,6.66,38.75,54,4.68,2.6,115.4,23.73,0.2905,0.4717,0.612,35,0,130.3,1.424,0.22,614,2744,30.58,0.3552,0.6112,0.0337,0.2607,0.633,0.0299,0.0763,227,173,0,1,1.98,2,59,7,10.85,1,7
"city_012",2016,"country_02",2627.6,16335.5,1,0,2014,0,2014,0,1180516,5200.5,41314,6.83,38.49,57,4.73,2.71,111.2,22.61,0.3002,0.4355,0.5881,39.7,1,132.5,1.442,0.11,675,2743,30.79,0.3459,0.6191,0.035,0.2613,0.6328,0.0306,0.0753,227,173,0,1,2.1,2,57.9,7,10.89,1,7
"city_012",2017,"country_02",2481,16001.1,1,0,2014,0,2014,0,1184721,5219,40905,6.87,38.66,60.1,4.62,2.99,117.2,23.71,0.3064,0.4347,0.5601,44,1,140.4,1.443,0.02,636,2725,30.42,0.3409,0.6229,0.0362,0.2608,0.633,0.0315,0.0746,227,173,0,1,1.99,1,57.8,7,10.85,1,7
"city_012",2018,"country_02",2101.8,14893.5,1,0,2014,0,2014,0,1193996,5259.9,41332,6.8,39.4,59.2,4.36,3.08,116.1,24.47,0.3209,0.4462,0.4848,46.4,1,139.5,1.472,-0.66,638,2705,31.71,0.3428,0.6113,0.0459,0.2584,0.6348,0.034,0.0728,227,173,0,1,2.22,1,56.5,7,10.75,1,7
"city_012",2019,"country_02",1769.7,13822.8,1,0,2014,0,2014,0,1203682,5302.6,41656,6.92,38.38,61,4.28,3.08,109.9,22.69,0.3205,0.4533,0.4714,52.7,1,140.8,1.516,-0.46,612,2736,33.17,0.339,0.603,0.0581,0.256,0.6363,0.0368,0.0709,227,173,0,1,2.24,1,55.6,7,11.07,2,7
"city_012",2020,"country_02",1573.1,12856.5,1,0,2014,0,2014,0,1207976,5321.5,42456,7.12,38.59,59.8,4.38,2.9,106.8,22.59,0.3275,0.4904,0.5123,53.7,1,148.6,1.551,-0.29,625,2796,30.49,0.346,0.5869,0.0671,0.2567,0.6363,0.0346,0.0724,227,173,0,1,2.17,1,56.8,7,10.99,2,7
"city_012",2021,"country_02",1564.8,12222.5,1,0,2014,0,2014,0,1218619,5368.4,43692,6.84,39.09,58.7,4.19,3.05,110,21.21,0.3521,0.4849,0.472,45.8,1,147.4,1.569,0.4,650,2776,31.6,0.3406,0.5819,0.0775,0.2543,0.6358,0.0358,0.0741,227,173,0,1,2.11,1,57.1,7,11.37,2,7
"city_012",2022,"country_02",1437.8,12011.6,1,0,2014,0,2014,0,1224661,5395,45220,7.16,39.55,57.9,4.07,2.84,110.8,20.54,0.3437,0.5068,0.4863,49.1,1,227.6,1.588,0.21,638,2838,32.25,0.3417,0.5667,0.0915,0.2543,0.6341,0.0348,0.0767,227,173,0,1,1.77,1,56.3,7,11.16,2,7
"city_012",2023,"country_02",1339.1,11840.7,1,0,2014,0,2014,0,1230389,5420.2,45581,7.04,39.54,58.7,3.97,3.06,108.8,22.26,0.3448,0.4817,0.5447,53.5,1,224.7,1.6,0.34,679,2918,34.29,0.35,0.5459,0.1041,0.2538,0.6358,0.0335,0.0769,227,173,0,1,1.9,1,57.8,7,11.57,2,8
"city_012",2024,"country_02",1192,11901.9,1,0,2014,0,2014,0,1234075,5436.5,46003,7.41,40.46,56,4.42,3.2,103,21.79,0.363,0.5118,0.6025,59.4,1,208,1.623,0.42,719,2912,35.88,0.3397,0.5438,0.1165,0.2554,0.6342,0.0358,0.0747,227,173,0,1,1.9,1,59.4,7,10.99,2,8
"city_013",2008,"country_05",1289.3,7851.5,0,0,0,2015,0,2015,700267,1881.4,35604,5.37,35.91,59.4,3.96,2.48,114.8,24.84,0.2759,0.5561,0.5155,24.6,0,128,1.451,0.1,794,3144,14.1,0.4479,0.5221,0.03,0.4598,0.141,0.1525,0.2467,372.2,93,0,2,2.36,2,45,3,8.76,1,5
"city_013",2009,"country_05",1346.2,8204.5,0,0,0,2015,0,2015,701381,1884.4,36426,5.99,35.57,60.4,4.4,2.72,112.4,24.3,0.2799,0.5588,0.4949,20.3,0,124.1,1.457,0.26,771,3188,15.44,0.4499,0.5196,0.0306,0.4615,0.14,0.1527,0.2458,372.2,93,0,2,2.45,2,43,3,8.29,1,5
"city_013",2010,"country_05",1373.3,8088.9,0,0,0,2015,0,2015,702712,1888,36627,6.35,34.91,59.5,4.64,2.53,112.5,22.44,0.2494,0.5147,0.4171,20.7,0,128.1,1.452,0.61,783,3226,16.38,0.4447,0.5238,0.0315,0.4633,0.1381,0.1555,0.2431,372.2,93,0,2,2.43,2,43.2,3,8.27,1,5
"city_013",2011,"country_05",1403.1,7966.1,0,0,0,2015,0,2015,702741,1888.1,36193,6.43,34.87,58.5,4.6,2.83,103.4,22.33,0.2579,0.4702,0.3946,35,0,131.4,1.459,0.4,788,3208,18.28,0.4323,0.5342,0.0335,0.4602,0.1365,0.1594,0.2439,372.2,93,0,2,2.51,2,44.6,3,7.98,1,5
"city_013",2012,"country_05",1394.4,7947.2,0,0,0,2015,0,2015,701730,1885.4,36408,6.39,34.72,59.1,4.69,2.97,96.3,21.38,0.2658,0.4526,0.3981,39.6,0,133.7,1.491,0.59,734,3222,18.68,0.4138,0.5486,0.0376,0.4614,0.1353,0.1604,0.2429,372.2,93,0,2,2.56,2,44.2,3,7.96,1,5
"city_013",2013,"country_05",1275.1,7977.3,0,0,0,2015,0,2015,702912,1888.5,37472,6.46,34.71,56.7,4.67,3.18,102.8,20.08,0.2922,0.4879,0.4006,41.3,0,134.8,1.479,0.37,706,3253,19.47,0.4176,0.5413,0.0412,0.4639,0.1368,0.1591,0.2402,372.2,93,0,2,2.63,2,45.9,3,8.25,1,5
"city_013",2014,"country_05",1307,8077.7,0,0,0,2015,0,2015,702646,1887.8,38645,6.72,34.73,58.5,4.72,3.39,108,22.09,0.2918,0.4634,0.3502,37,0,139.2,1.473,0.32,685,3185,20.44,0.4202,0.535,0.0448,0.4663,0.1335,0.1604,0.2398,372.2,93,0,2,2.46,2,44.7,3,8.54,1,5
"city_013",2015,"country_05",1130.9,7266.2,0,1,0,2015,0,2015,702883,1888.5,37826,6.06,34.74,58.9,4.4,3.51,112.4,20.62,0.2868,0.4731,0.3951,35.8,0,134.4,1.51,0.43,739,3228,21.8,0.4089,0.5457,0.0454,0.4689,0.1334,0.16,0.2378,372.2,93,0,2,2.44,2,47.7,3,8.34,1,5
"city_013",2016,"country_05",1109.1,7164.4,0,1,0,2015,0,2015,702705,1888,38178,5.84,34.91,60,4.12,3.49,112.5,20.6,0.2834,0.4696,0.4081,33.2,0,140.6,1.524,0.52,723,3269,23.78,0.4134,0.5395,0.047,0.4682,0.1333,0.1594,0.239,372.2,93,0,2,2.67,2,47.6,3,8.32,1,5
"city_013",2017,"country_05",1087.1,7070.4,0,1,0,2015,0,2015,705700,1896,38412,5.73,34.51,57.9,4.41,3.43,108.1,21.43,0.2675,0.4893,0.3629,32.1,0,140.7,1.55,0.52,655,3378,23.46,0.4167,0.5365,0.0469,0.4681,0.1338,0.1584,0.2397,372.2,93,0,2,2.59,2,45.4,4,8.32,1,5
"city_013",2018,"country_05",991.7,7190.8,0,1,0,2015,0,2015,707767,1901.6,39414,5.84,34.55,59,4.11,3.47,106.6,21.27,0.2793,0.4679,0.3509,39.8,0,143.6,1.569,-0.23,761,3232,24.95,0.3941,0.5476,0.0583,0.4706,0.1303,0.1607,0.2384,372.2,93,0,2,2.55,2,45.9,4,8.51,1,5
"city_013",2019,"country_05",912.9,7218.8,0,1,0,2015,0,2015,710852,1909.9,39912,6.15,33.66,61.2,3.82,3.46,104.2,20.16,0.2919,0.4081,0.4161,41.7,0,146.2,1.583,-0.39,733,3163,26.99,0.3836,0.5464,0.07,0.4681,0.1337,0.1598,0.2384,372.2,93,0,2,2.59,2,45.9,4,8.26,1,5
"city_013",2020,"country_05",831.2,6690.9,0,1,0,2015,0,2015,714196,1918.9,39996,5.96,33.48,63.8,3.93,3.71,97.6,20.5,0.2763,0.4761,0.46,35.8,0,148.4,1.587,-0.15,640,3207,26.09,0.3763,0.5407,0.083,0.4722,0.1322,0.1586,0.237,372.2,93,0,2,2.52,2,46.3,4,8.25,1,5
"city_013",2021,"country_05",800.2,6382.7,0,1,0,2015,0,2015,716234,1924.3,40275,6.12,33.47,63,4.22,3.27,99.8,21.61,0.2599,0.4493,0.5096,31.6,0,146.9,1.594,0.3,752,3125,28.35,0.3586,0.5454,0.096,0.4719,0.1337,0.1583,0.2361,372.2,93,0,2,2.49,2,48.1,4,8.33,1,5
"city_013",2022,"country_05",826.1,6161.8,0,1,0,2015,0,2015,719359,1932.7,39956,6.64,33.54,66.1,4.23,3.28,91.5,21.9,0.2986,0.4507,0.4811,34.8,0,230.1,1.626,0.7,696,3175,29.37,0.3636,0.5273,0.1091,0.4708,0.1339,0.1598,0.2356,372.2,93,0,2,2.44,2,47.8,4,8.51,1,5
"city_013",2023,"country_05",773.5,6052.2,0,1,0,2015,0,2015,719097,1932,40877,6.59,34.32,66.6,4.22,2.85,96.9,20.03,0.2956,0.4316,0.4978,43.9,0,226.1,1.664,0.8,703,3235,31.37,0.3418,0.5372,0.121,0.4694,0.1327,0.1607,0.2372,372.2,93,0,2,2.44,2,48.5,4,8.26,1,5
"city_013",2024,"country_05",765.9,6028.6,0,1,0,2015,0,2015,719877,1934.1,42597,6.04,34.34,69.1,4.37,2.39,90.7,19.83,0.2931,0.4083,0.5,48.3,0,209.8,1.691,0.8,736,3280,32.77,0.3212,0.5487,0.1301,0.4696,0.1334,0.1599,0.2371,372.2,93,0,2,2.33,2,45,4,8.4,1,6
"city_014",2008,"country_08",2039.4,12080.9,0,0,2020,0,2019,0,957965,2419.7,22060,6.6,34.54,59.8,4.64,2.84,82,14.45,0.1582,0.2576,0.2704,28.7,0,117.5,1.439,-0.4,784,2650,21.28,0.3398,0.6302,0.03,0.4582,0.1551,0.1951,0.1917,395.9,74,0,2,2.48,2,53.5,5,7.24,8,5
"city_014",2009,"country_08",2020.7,12412.9,0,0,2020,0,2019,0,961774,2429.3,23177,6.61,33.73,60.7,4.45,2.9,88.8,15.14,0.1853,0.2619,0.3672,34.4,0,120.4,1.451,-0.22,776,2691,22.61,0.3481,0.6214,0.0306,0.4563,0.1536,0.1933,0.1967,395.9,74,0,2,2.53,2,54,5,7.7,8,5
"city_014",2010,"country_08",2077.7,12470.9,0,0,2020,0,2019,0,966093,2440.2,22981,6.3,33.09,60.7,4.59,3.14,92,14.14,0.1861,0.3154,0.355,30.9,0,123.7,1.458,-0.82,899,2683,20.79,0.3351,0.6383,0.0266,0.4581,0.1532,0.1916,0.1971,395.9,74,0,2,2.55,2,52.6,5,7.4,8,5
"city_014",2011,"country_08",2241.6,12749.2,0,0,2020,0,2019,0,970913,2452.4,23445,6.6,32.25,62.6,4.25,3.12,93.7,15.11,0.1755,0.3715,0.415,43.8,0,122.2,1.467,0.29,886,2722,21.51,0.3474,0.6227,0.03,0.4609,0.151,0.1914,0.1967,395.9,74,0,2,2.64,2,51.7,5,7.44,8,5
"city_014",2012,"country_08",2144.6,12478.8,0,0,2020,0,2019,0,975975,2465.2,23697,6.02,31.85,59.8,4.83,2.78,94.1,13.85,0.1658,0.397,0.4732,43.8,0,130.8,1.468,0.69,955,2748,20.28,0.3522,0.6186,0.0291,0.4623,0.1491,0.1913,0.1973,395.9,74,0,2,2.67,2,51.8,5,7.31,8,6
"city_014",2013,"country_08",2169.9,12954.6,0,0,2020,0,2019,0,983998,2485.5,23725,6.09,31.55,60.3,4.76,2.59,100.5,15.49,0.188,0.4096,0.4827,41.4,0,131.5,1.467,0.38,828,2697,20.38,0.3799,0.5873,0.0328,0.4659,0.1496,0.1906,0.1938,395.9,74,0,2,2.5,2,52.1,5,7.33,8,6
"city_014",2014,"country_08",2041.4,12901.1,0,0,2020,0,2019,0,990148,2501,23851,6.16,31.61,61,4.82,2.58,107.7,15.04,0.2075,0.454,0.4903,46.2,0,134.1,1.496,-0.33,819,2724,21.25,0.3835,0.5788,0.0377,0.466,0.1494,0.1918,0.1928,395.9,74,0,2,2.52,2,50.4,6,7.05,8,7
"city_014",2015,"country_08",2069,13207.7,0,0,2020,0,2019,0,994440,2511.8,23672,6.32,31.26,61.1,4.86,2.53,120.2,13.19,0.2086,0.4704,0.4294,50.1,0,138.6,1.508,0.28,869,2707,21.45,0.3775,0.5854,0.0371,0.4666,0.1514,0.1888,0.1932,395.9,74,0,2,2.23,2,51.1,6,7.14,8,7
"city_014",2016,"country_08",2024,13060.8,0,0,2020,0,2019,0,1001202,2528.9,24754,6.27,30.39,59,5.09,2.23,122,11.2,0.1925,0.4592,0.3867,51.9,0,134.3,1.514,0.62,836,2723,21.77,0.38,0.5858,0.0343,0.4685,0.1491,0.1878,0.1946,395.9,74,0,2,2.09,1,50.7,6,6.96,8,7
"city_014",2017,"country_08",1943.5,13705.5,0,0,2020,0,2019,0,1008542,2547.5,25533,6.54,29.74,56.9,5.08,2.09,121,11.63,0.1993,0.4112,0.4574,44.4,0,141.4,1.491,0.39,838,2712,21.86,0.3849,0.5805,0.0346,0.468,0.1487,0.1904,0.1929,395.9,74,0,2,2.08,1,53.1,6,7.07,8,7
"city_014",2018,"country_08",2046.9,13417.4,0,0,2020,0,2019,0,1011546,2555.1,26149,6.58,30.13,55.1,4.92,2.19,117.3,11.64,0.1775,0.3749,0.4189,50.7,0,142.3,1.493,0.61,905,2733,23.13,0.3737,0.5817,0.0447,0.4691,0.1496,0.1883,0.193,395.9,74,0,2,2.02,1,51.4,6,7.49,8,7
"city_014",2019,"country_08",2152.4,13304.1,0,0,2020,0,2019,0,1016069,2566.5,25973,6.27,30.35,55.7,4.81,2.37,122.2,9.87,0.1926,0.3641,0.4132,49.4,0,143.8,1.539,0.68,837,2733,23.72,0.3907,0.5523,0.057,0.4699,0.1493,0.1886,0.1922,395.9,74,0,2,2.08,1,52.5,6,7.43,8,7
"city_014",2020,"country_08",2452.5,12570,1,0,2020,0,2019,0,1019586,2575.4,27348,6.03,30.57,56.5,5.03,2.4,118.9,10.84,0.1754,0.3645,0.4186,46.2,0,142.6,1.553,0.95,770,2686,24.77,0.3745,0.5573,0.0682,0.4704,0.1476,0.1887,0.1933,395.9,74,0,2,2,1,50.3,6,7.73,8,7
"city_014",2021,"country_08",2222.3,12374.9,1,0,2020,0,2019,0,1024175,2587,27223,6.16,30.6,57.9,5.08,2.44,116.3,9.92,0.2062,0.3459,0.4432,46.9,0,146,1.581,0.84,800,2796,25.31,0.3642,0.5562,0.0796,0.4713,0.1477,0.1896,0.1915,395.9,74,0,2,1.95,1,51.1,7,7.75,8,7
"city_014",2022,"country_08",1964.5,11618.7,1,0,2020,0,2019,0,1032337,2607.6,27460,6.3,30.56,58,4.79,2.55,111.2,11.63,0.2119,0.3708,0.4689,36,0,226.6,1.625,0.52,793,2790,24.48,0.3676,0.5427,0.0897,0.472,0.1474,0.1895,0.1912,395.9,74,0,2,1.89,1,51,8,7.82,8,7
"city_014",2023,"country_08",1789.8,11107,1,0,2020,0,2019,0,1041375,2630.4,27564,6.46,30.04,60.8,4.63,2.39,109.6,10.68,0.2295,0.3422,0.5062,50.1,0,221,1.645,0.67,739,2733,25.65,0.3635,0.5348,0.1017,0.4726,0.1501,0.1876,0.1897,395.9,74,0,2,2.07,1,50.4,8,7.5,8,8
"city_014",2024,"country_08",1501.5,10814.8,1,0,2020,0,2019,0,1044028,2637.1,27663,6.8,29.67,59.4,4.85,2.62,100.6,11.81,0.2406,0.3344,0.5299,52.6,0,202.7,1.674,0.27,721,2760,24.85,0.3539,0.5346,0.1115,0.4702,0.1503,0.1872,0.1922,395.9,74,0,2,1.95,1,50.7,8,7.41,8,8
"city_015",2008,"country_05",201.4,1126.8,0,0,0,2019,0,2018,120843,1839.3,40258,6.15,31.44,50,4.77,2.72,87.5,27.8,0.1522,0.504,0.7546,15.7,0,128.4,1.433,-0.22,831,2921,16.04,0.4051,0.5649,0.03,0.1509,0.1677,0.4306,0.2508,65.7,94,1,1,2.82,1,51.1,9,7.36,3,3
"city_015",2009,"country_05",209.2,1074.6,0,0,0,2019,0,2018,120268,1830.6,40416,6.31,31.73,50.3,4.88,3.14,75.8,27.22,0.1614,0.476,0.7485,15.9,0,127.3,1.456,-0.03,824,2896,17.18,0.4123,0.5591,0.0286,0.1525,0.1648,0.4295,0.2532,65.7,94,1,1,2.82,1,53.6,11,7.67,3,3
"city_015",2010,"country_05",217.1,1075.8,0,0,0,2019,0,2018,119414,1817.6,39805,6.32,32.42,50.1,5.13,3.22,89.5,28.95,0.1739,0.4845,0.6973,14.7,0,129.9,1.44,0.36,850,2876,16.77,0.4274,0.5414,0.0312,0.1495,0.1648,0.43,0.2556,65.7,94,1,1,2.97,1,51.4,12,7.86,3,3
"city_015",2011,"country_05",220.2,1128.8,0,0,0,2019,0,2018,118758,1807.6,40080,6.58,33.01,49.1,5.28,3.05,93.6,26.73,0.149,0.4635,0.6493,20,0,132.3,1.424,0.33,834,2855,18.73,0.4428,0.5247,0.0325,0.1483,0.1676,0.4331,0.2509,65.7,94,1,1,2.89,1,50.7,12,7.74,4,4
"city_015",2012,"country_05",219.4,1197.2,0,0,0,2019,0,2018,118146,1798.3,41127,6.28,33.45,52.1,5.16,3.4,89.2,25.41,0.1945,0.4443,0.653,19.6,0,135.8,1.448,0.16,822,2995,19.6,0.4329,0.5337,0.0334,0.1505,0.1652,0.4327,0.2517,65.7,94,1,1,2.85,1,51.5,12,7.39,4,4
"city_015",2013,"country_05",211.4,1234.3,0,0,0,2019,0,2018,117804,1793.1,40971,6.46,33.9,53.1,5.22,3.81,83.1,24.78,0.1911,0.4304,0.6451,23.9,0,134.3,1.459,-0.18,790,3060,19.68,0.4191,0.5492,0.0318,0.1493,0.1652,0.4296,0.2559,65.7,94,1,1,2.74,1,50.2,12,7.77,4,4
"city_015",2014,"country_05",192.4,1204,0,0,0,2019,0,2018,117358,1786.3,41759,6.85,34.79,53.8,4.92,3.69,82.3,23.92,0.1897,0.4451,0.6837,14.5,0,138.7,1.476,-0.12,725,3062,20.34,0.4284,0.5373,0.0344,0.1493,0.1633,0.4322,0.2552,65.7,94,1,1,2.59,1,50.2,12,7.9,4,4
"city_015",2015,"country_05",197,1152.5,0,0,0,2019,0,2018,116814,1778,41981,6.89,35.04,55.8,4.81,3.42,81.5,22.61,0.204,0.451,0.6668,25.8,0,137.5,1.495,0.05,693,3135,20.56,0.425,0.5369,0.038,0.1482,0.1647,0.4337,0.2533,65.7,94,1,1,2.72,1,48.8,12,7.63,4,4
"city_015",2016,"country_05",195.7,1120.2,0,0,0,2019,0,2018,115872,1763.7,43448,6.56,33.97,53.7,4.74,3.43,86.1,22.35,0.2071,0.5274,0.5354,44.5,0,143,1.497,-0.02,683,3124,22.1,0.4104,0.5484,0.0412,0.151,0.165,0.4314,0.2527,65.7,94,1,1,2.68,1,50.9,12,7.89,5,4
"city_015",2017,"country_05",213.9,1061.8,0,0,0,2019,0,2018,115265,1754.4,44017,6.35,33.12,55,4.68,3.54,90.6,24.43,0.1942,0.4708,0.5001,50.1,0,141.7,1.491,0.32,753,3090,21.74,0.3842,0.5764,0.0394,0.1492,0.1666,0.4272,0.257,65.7,94,1,1,2.59,1,53.7,12,7.99,5,4
"city_015",2018,"country_05",210.5,1056.8,0,0,0,2019,0,2018,114749,1746.6,44290,6.47,31.98,54.3,4.68,3.75,94.8,24.19,0.193,0.4363,0.4558,34.5,0,144.5,1.5,-0.42,777,3024,23,0.3681,0.5818,0.0501,0.1467,0.1677,0.4277,0.2578,65.7,94,1,1,2.56,1,56.2,12,7.4,5,4
"city_015",2019,"country_05",184.8,1024.1,0,1,0,2019,0,2018,113521,1727.9,44810,6.26,31.92,56.3,4.74,3.61,105.8,25.98,0.1928,0.4054,0.4698,32.2,0,145.6,1.501,-0.84,762,2945,23.91,0.3629,0.5819,0.0552,0.1464,0.1645,0.4288,0.2603,65.7,94,1,1,2.65,1,55,12,7.16,5,4
"city_015",2020,"country_05",190,1029,0,1,0,2019,0,2018,113060,1720.9,45544,5.82,32.29,59.5,4.62,3.76,104.2,25.08,0.2355,0.4152,0.4471,26.9,0,146,1.502,-0.53,715,2902,25.85,0.3624,0.5722,0.0654,0.1466,0.1655,0.4287,0.2592,65.7,94,1,1,2.63,1,57.3,12,7.2,5,4
"city_015",2021,"country_05",177.8,1042.8,0,1,0,2019,0,2018,112129,1706.7,45750,5.63,33.42,58.8,4.4,3.45,103.4,26.37,0.2133,0.4422,0.5089,35.1,0,147.6,1.547,-0.05,697,2949,26.74,0.3583,0.5669,0.0749,0.1448,0.1647,0.4328,0.2577,65.7,94,1,1,2.56,1,58.8,12,7.29,6,4
"city_015",2022,"country_05",161.3,1029.9,0,1,0,2019,0,2018,111559,1698,45353,5.94,33.06,56,4.45,3.21,97.7,27.42,0.1989,0.4861,0.5753,24.8,0,228,1.578,0.62,685,2954,27.08,0.3424,0.5709,0.0867,0.1437,0.1654,0.4327,0.2583,65.7,94,1,1,2.67,1,61.2,12,6.65,6,4
